mp_id,Formula,IPF,Density,E_above_Hull,G_VRH,K_VRH,Elastic_Anisotropy,poisson_ratio,Y_Modulus
mp-38280,LiTiO2,0.631946947,4.066720565,0.0,123,171,0.29,0.21,297.66
mp-4978,Ti2AlN,0.14107557,4.26433241,0.0,115,155,0.06,0.2,276.0
mp-510409,TiSiNi,0.125407477,5.670689315,0.0,104,177,0.19,0.25,260.0
mp-541754,TiCu2Te3,0.241744475,6.510116277000001,0.0,25,39,0.32,0.24,62.0
mp-570713,TiAlPt,0.130579062,9.656845071000001,0.0,49,162,1.82,0.36,133.28
mp-5777,BaTiO3,0.613519658,5.713375485,0.47318000000000005,55,97,4.7,0.26,138.6
mp-644483,Ti3SnH,0.139323221,5.997228901000001,0.0,25,125,-242.25,0.4,70.0
mp-760414,Ti3PdO,0.26935090300000003,6.369330991,0.0,42,167,0.98,0.38,115.92
mp-8132,Li(TiSe2)3,0.147539811,4.13740152,0.0,14,22,12.94,0.23,34.44
mp-861656,Ti2CrIr,0.18206278899999997,9.760395642,0.0,79,190,0.13,0.32,208.56
mp-861672,Ti2FeIr,0.168116353,9.950049065,0.0,72,191,0.04,0.33,191.52
mp-861958,Ti2MnBe,0.13735581300000002,5.074745986,0.0,53,153,0.15,0.34,142.04
mp-862831,PaTiTc2,0.15155048599999998,11.15140448,0.0,49,161,0.95,0.36,133.28
mp-863690,Ti2MnCo,0.156976127,6.6495117829999995,0.0,84,181,0.42,0.3,218.4
mp-864930,LiTiIr2,0.17052933,13.24344356,0.0,79,193,0.02,0.32,208.56
mp-865442,TiAlOs2,0.112045176,13.17558063,0.0,104,244,0.44,0.31,272.48
mp-865448,TiGaRu2,0.12000640300000001,9.306973852,0.0,85,211,0.25,0.32,224.4
mp-865523,TiMnRh2,0.12302834300000001,8.764975268999999,0.0,72,183,0.53,0.33,191.52
mp-865569,Ti2MnIr,0.144935032,10.07359047,0.0,97,212,0.26,0.3,252.2
mp-865640,TiGeRu2,0.11980397400000001,9.276389202,0.0,116,226,0.03,0.28,296.96
mp-865650,Ti2TcRu,0.136533064,8.257824485,0.0,94,206,0.38,0.3,244.4
mp-865669,TiSiTc2,0.11886885800000001,8.054004837,0.0,86,229,0.16,0.33,228.76
mp-865707,TiSnRh2,0.131036937,9.592849022000001,0.0,70,180,-4.97,0.33,186.2
mp-865712,Ti2MnNi,0.15163992,6.578268593,0.0,66,177,0.0,0.33,175.56
mp-865876,Ti2TcOs,0.13683395,10.69039617,0.0,100,227,0.09,0.31,262.0
mp-865927,AcTiO3,0.557906891,8.284647565,0.0,71,165,0.38,0.31,186.02
mp-865931,Ti2TcPd,0.153339531,8.111005105,0.0,64,179,0.06,0.34,171.52
mp-866183,Ti2ZnRe,0.155261288,9.382320137999999,0.0,62,166,0.66,0.33,164.92
mp-866213,TiTc2Mo,0.131443255,9.323271654,0.0,116,248,0.22,0.3,301.6
mp-9958,Ti2GeC,0.133773543,5.5647919329999995,0.0,104,153,0.05,0.22,253.76
mp-9961,Ti2CdC,0.176431938,6.0207263939999995,0.0,53,112,2.22,0.29,136.74
mp-1025360,Na2Ti2As2O,0.226558798,3.984433553,0.0,14,62,1.7,0.39,38.92
mp-6394,RbTiAsO5,0.519191379,3.8322311389999997,0.0,38,66,0.08,0.26,95.76
mp-6668,LiTiPO5,0.544310065,3.106503245,0.0,58,96,0.61,0.25,145.0
mp-10960,Tb2Ti2S2O5,0.36374541299999996,5.549563127000001,0.0,60,138,0.67,0.31,157.2
mp-998964,TiGaFeCo,0.181565659,7.852732359,0.0,116,204,0.04,0.26,292.32
mp-552028,Nd2Ti2S2O5,0.401143785,5.012983086,0.0,54,127,1.0,0.31,141.48
mp-5999,Sm2Ti2S2O5,0.398389192,5.233540368,0.0,58,134,0.77,0.31,151.96
mp-6328,Na2Ti2Sb2O,0.21702539999999998,4.601877729,0.0,18,52,-2.81,0.34,48.24
mp-998980,TiAlFeCo,0.17075584100000002,6.423142027000001,0.0,127,175,0.01,0.21,307.34
mp-560767,KNaTiO3,0.5512551760000001,2.952355849,0.0,26,56,4.12,0.3,67.6
mp-6178,Cs2KTiF6,0.382792124,3.91516332,0.0,-13,17,0.0,1.01,-52.26
