mp_id,Formula,IPF,Density,E_above_Hull,G_VRH,K_VRH,Elastic_Anisotropy,poisson_ratio,Y_Modulus
mp-1553,HoNi5,0.164078021,9.452775397,0.0,71,135,0.16,0.28,181.76
mp-1567,ThNi5,0.163910804,10.39201126,0.0,64,184,0.17,0.34,171.52
mp-16514,Al3Ni5,0.133452069,6.717313046,0.0,75,167,1.36,0.31,196.5
mp-1654,CeNi2,0.187876247,9.26425288,0.0,40,121,0.16,0.35,108.0
mp-17383,Ni2Ge,0.148784704,8.846337829,0.671632917,44,168,0.27,0.38,121.44
mp-1808,Ti2Ni,0.153434978,5.725013961,0.0,36,141,0.01,0.38,99.36
mp-1867,Ta2Ni,0.13372998,14.78623193,0.0,81,215,0.21,0.33,215.46
mp-19009,NiO,0.537624956,6.61751945,0.0,69,204,0.27,0.35,186.3
mp-1910,CeNi5,0.16805696,8.791113258,0.0,65,151,0.17,0.31,170.3
mp-1939,ErNi2,0.177151435,10.50343161,0.0,43,109,0.51,0.33,114.38
mp-19876,InNi,0.147530876,8.211460608,0.0,50,103,0.2,0.29,129.0
mp-20112,Ni3Sn,0.14486378800000002,9.471031303,0.0,66,164,0.26,0.32,174.24
mp-20174,Ni3Sn4,0.11475692,8.453747938,0.0,47,98,0.44,0.29,121.26
mp-2033,Ni3N,0.155980006,8.019197039,0.0,73,197,0.13,0.33,194.18
mp-2056,Ni3Se2,0.18189029899999998,7.305191408,0.0,47,105,0.17,0.31,123.14
mp-2058,Ni3B,0.14322521300000002,8.260441465,0.0,82,225,0.49,0.34,219.76
mp-21008,Ni3Ge,0.152780879,9.008469811,0.0,84,175,0.44,0.29,216.72
mp-21167,Ni2P,0.122702453,7.38782024,0.0,42,194,0.08,0.4,117.6
mp-21188,CeNi,0.170829864,8.086556922,0.0,14,73,1.01,0.41,39.48
mp-2130,LuNi2,0.173012025,11.05706054,0.0,44,109,1.03,0.32,116.16
mp-2137,Mg2Ni,0.137274909,3.481328951,0.0,29,65,0.51,0.3,75.4
mp-2152,YNi5,0.162182138,7.801971357999999,0.0,72,148,0.13,0.29,185.76
mp-220,ThNi2,0.157974895,10.57057088,0.0,-1,107,-9.14,0.51,-3.02
mp-2213,FeNi,0.19076745899999997,8.452470762999999,0.0,92,187,1.35,0.29,237.36
mp-22619,NiP2,0.076264529,4.942386078,0.0,98,145,0.64,0.22,239.12
mp-2291,Si2Ni,0.074721834,4.724646067,0.0,32,150,10.32,0.4,89.6
mp-2301,NiP3,0.063271697,4.205088811,0.0,75,115,0.03,0.23,184.5
mp-2317,LaNi5,0.177898132,8.386306927,0.0,59,135,0.2,0.31,154.58
mp-23179,NiBi3,0.146126229,10.64417928,0.0,10,34,0.29,0.36,27.2
mp-2536,Ni2B,0.140302374,8.10839546,0.0,100,250,0.15,0.32,264.0
mp-2578,NiTe2,0.28711367,7.550132041,0.0,23,49,1.88,0.3,59.8
mp-2593,AlNi3,0.141287671,7.466731534,0.0,85,177,1.45,0.29,219.3
mp-2675,MgNi2,0.155350219,6.032501387999999,0.0,61,127,0.17,0.29,157.38
mp-27276,Si12Ni31,0.128750375,7.616395169,0.0,68,199,0.07,0.35,183.6
mp-2738,DyNi,0.195141022,9.239548916,0.0,22,82,1.98,0.38,60.72
mp-27396,NiCl2,0.08491666699999999,3.22131025,0.0,8,12,86.72,0.24,19.84
mp-276,TbNi2,0.159750035,9.965170311,0.0,41,163,0.26,0.38,113.16
mp-27637,NiBr2,0.102173446,4.972529745,0.0,7,17,49.11,0.31,18.34
mp-27638,NiI2,0.20441638199999998,5.584908536,0.0,6,14,35.97,0.3,15.6
mp-2838,UNi5,0.162560545,11.416683599999999,0.0,91,207,0.08,0.31,238.42
mp-30808,TbNi5,0.15358649800000002,9.268992147999999,0.0,70,133,0.15,0.28,179.2
mp-30811,Ni4W,0.14842292,11.89007174,0.0,98,234,1.0,0.32,258.72
mp-328,Zr2Ni,0.126146784,7.189329241,0.0,22,122,0.94,0.42,62.48
mp-351,SiNi,0.09783024800000001,5.981087039,0.0,82,164,1.85,0.29,211.56
mp-362,Ni3S2,0.161438716,5.961738851000001,0.0,56,127,0.17,0.31,146.72
mp-421,DyNi2,0.20516496399999998,10.08509697,0.0,41,184,0.36,0.4,114.8
mp-429,ZnNi,0.188983216,8.555705527,0.0,63,146,2.08,0.31,165.06
mp-485,ZrNi3,0.14725244099999998,8.426584388,0.0,70,170,0.13,0.32,184.8
mp-556,ZrNi,0.129591324,7.39640909,0.0,35,138,3.93,0.38,96.6
mp-559798,NiF2,0.13433076300000002,4.655344649,0.0,40,128,1.39,0.36,108.8
mp-561428,NiF3,0.131449941,4.1392466269999995,0.0,40,44,2.75,0.15,92.0
mp-567314,ErNi,0.16274381,9.731601368,0.0,26,90,0.77,0.37,71.24
mp-569196,YNi3,0.169356757,7.600999367999999,0.0,52,132,0.19,0.33,138.32
mp-570491,TaNi3,0.150250423,12.03461433,0.0,96,222,0.56,0.31,251.52
mp-622209,Al3Ni,0.096774576,4.034331927,0.0,66,113,0.06,0.26,166.32
mp-656887,Ni3O4,0.542407654,5.600675532,0.0,78,146,0.2,0.27,198.12
mp-672371,Ni3Sb,0.14569115800000002,9.623673992,0.7849825,49,165,0.28,0.36,133.28
mp-673,HoNi2,0.17920168600000003,10.34571615,0.0,42,103,0.47,0.32,110.88
mp-7226,V3Ni,0.149346799,6.898754806,0.0,93,201,0.32,0.3,241.8
mp-784631,CrNi2,0.210688084,8.620907165,0.0,112,228,1.06,0.29,288.96
mp-810,NiSb,0.11696764300000001,8.564299276,0.0,50,114,0.15,0.31,131.0
mp-828,SiNi3,0.13361648,7.87571036,0.0,103,215,0.48,0.29,265.74
mp-850,ScNi2,0.154762559,6.624090367000001,0.0,60,144,0.42,0.32,158.4
mp-853,ErNi5,0.16298686,9.544687745,0.0,72,146,0.15,0.29,185.76
mp-862604,Re3Ni,0.111733303,18.34697179,0.0,175,326,0.1,0.27,444.5
mp-867357,Tc3Ni,0.125416629,10.76360104,0.0,150,284,0.07,0.28,384.0
mp-945,NiPt,0.144789036,15.71533552,0.0,91,213,0.51,0.31,238.42
mp-1007923,CrNi3,0.19506228,8.618942228,0.26945,105,222,0.82,0.29,270.9
mp-1017556,CuNi3N,0.16282666099999998,8.116465652999999,0.0,66,196,1.03,0.35,178.2
mp-10284,YSi3Ni,0.102198576,4.690887404,0.0,86,119,0.1,0.21,208.12
mp-11194,NdMgNi4,0.20456648800000002,7.541559821,0.0,50,117,0.16,0.31,131.0
mp-11400,ScGaNi2,0.147528025,6.986625985,0.0,49,130,0.61,0.33,130.34
mp-11522,Ni3Sn,0.144938139,9.475892278,0.47384875,76,163,0.46,0.3,197.6
mp-1179,DyNi5,0.179834465,9.36010366,0.0,70,147,0.12,0.29,180.6
mp-12703,PrZnNi,0.162381146,7.489617142999999,0.0,30,77,0.38,0.33,79.8
mp-13435,CeMgNi4,0.170795115,7.685811117,0.0,54,142,0.37,0.33,143.64
mp-16349,LiNi2Ge,0.183158337,7.165161842000001,0.0,37,133,19.17,0.37,101.38
mp-171,VNi3,0.158042088,8.437749118,0.0,101,213,0.86,0.3,262.6
mp-19895,NiSb2,0.100981029,7.811226102000001,0.0,42,88,0.96,0.29,108.36
mp-21272,ErNiSb,0.138017773,9.191794377,0.0,59,82,0.1,0.21,142.78
mp-22490,Sc3(NiGe)4,0.137417663,6.507737388,0.0,75,127,0.08,0.25,187.5
mp-22636,TaNiGe,0.137980089,12.08766103,0.0,75,199,0.54,0.33,199.5
mp-22786,ThNiSn,0.131361908,9.532559885,0.0,48,98,0.97,0.29,123.84
mp-2370,PrNi5,0.158990655,8.509952411,0.0,62,151,0.17,0.32,163.68
mp-24719,NiH,0.132722559,7.7516498689999995,0.0,68,199,0.14,0.35,183.6
mp-29658,ZrNiH3,0.108895997,6.3405863039999995,0.0,66,151,0.52,0.31,172.92
mp-30182,ThAl3Ni2,0.126079578,7.187351802,0.0,74,128,0.11,0.26,186.48
mp-3250,Ni2SbTe2,0.224795553,7.716517061,0.0,20,41,2.14,0.29,51.6
mp-3289,LaMgNi4,0.179350545,7.317757437000001,0.0,43,106,0.19,0.32,113.52
mp-3363,Sc2Ni2Sn,0.135412126,6.3211458910000005,0.0,35,102,1.3,0.35,94.5
mp-3469,ZrNi2Sb,0.131035296,8.502891708,0.0,60,145,0.1,0.32,158.4
mp-4054,YAl3Ni,0.116807076,4.314691029,0.0,60,93,0.22,0.24,148.8
mp-4302,Nd(NiGe)2,0.18786750800000002,7.967548175,0.0,52,102,0.41,0.28,133.12
mp-4817,CeAl5Ni2,0.11368554300000001,4.901765359,0.0,61,94,0.31,0.23,150.06
mp-7707,Zr(SiNi)2,0.106909749,6.37088899,0.0,82,171,0.16,0.29,211.56
mp-774,CaNi5,0.17899908899999997,6.7475754939999995,0.0,65,125,0.11,0.28,166.4
mp-815,GaNi3,0.15177265199999998,8.937908756,0.0,77,180,1.12,0.31,201.74
mp-865093,TiZnNi2,0.17505037699999998,7.587307353,0.0,50,169,3.21,0.37,137.0
mp-867252,LiZn2Ni,0.20624013,6.431958483,0.0,35,86,6.85,0.32,92.4
mp-924128,HfNiSn,0.11661828800000001,10.34045801,0.0,80,105,0.01,0.19,190.4
mp-1024955,PrNiSb,0.130807855,7.686397792,0.0,35,82,0.34,0.31,91.7
mp-1025393,TmSi2Ni,0.13396914699999998,7.413446122000001,0.0,64,121,0.31,0.28,163.84
mp-1025504,TmGa2Ni,0.160042093,8.97067347,0.0,55,99,0.67,0.27,139.7
